Predicted AoA (norm),Word
0.5132851600646973,-6.9
0.5180681943893433,-60
0.11763924360275269,-62
0.8859769105911255,-67
0.05826494097709656,-7
0.07037490606307983,"-7,0"
0.05826494097709656,"-7,7"
0.3534984290599823,"-7,8"
-1.3239597082138062,-7-
0.2105073630809784,-7.1
-0.9303076267242432,-7.9
0.05826494097709656,-70
1.0040782690048218,-71.0
0.05826494097709656,-72
0.37226977944374084,-73
0.05826494097709656,-75
-0.8141273260116577,-77
-0.2852594256401062,-8
-0.08413675427436829,"-8,6"
0.5359328985214233,"-8,7"
1.3609967231750488,"-8,8"
0.3814889192581177,-8.5
0.5621484518051147,-8.9
0.05826494097709656,-81
1.9582619667053223,-830
1.8090260028839111,-840
0.8621790409088135,-85
0.05826494097709656,-87
-0.05855029076337814,-9
0.8447047472000122,"-9,3"
-0.6650962829589844,"-9,4"
0.8458312749862671,"-9,9"
0.05826494097709656,-9-
0.23200151324272156,-9.2
0.2235165536403656,-9.4
1.119157314300537,-9.5
0.05826494097709656,-90
-0.3429372012615204,-91
0.47803252935409546,-92
0.7235966920852661,-a
0.9557037353515625,-abonnement
0.07872883975505829,-achat
0.8125276565551758,-acquisition
-0.6436501741409302,-action
0.08495722711086273,-activité
0.05826494097709656,-adaptation
1.0485516786575317,-affichage
0.05826494097709656,-afin
0.05826494097709656,-aide
0.05826494097709656,-ainsi
-0.20257285237312317,-air
-0.3150516450405121,-ajout
-0.8843157291412354,-ajouter
0.05826494097709656,-ajuster
0.1475697010755539,-aller
0.5390264987945557,-alors
0.7221049070358276,-amélioration
-0.27235352993011475,-aménagement
1.0261222124099731,-analyse
1.0447118282318115,-ancien
0.9196610450744629,-ancienne
0.05826494097709656,-animation
-0.07692129909992218,-annexe
1.2604186534881592,-annonce
-1.1762950420379639,-appartement
0.05826494097709656,-appel
0.05826494097709656,-application
-1.0048930644989014,-après
-0.21861517429351807,-argent
-0.06005699187517166,-arrêter
0.5134106874465942,-art
-0.6583547592163086,-article
0.5519036054611206,-association
0.5683398246765137,-assurance
0.20437538623809814,-assurer
0.7327643632888794,-au
0.05826494097709656,-augmente
-0.0383630245923996,-aussi
-0.157709538936615,-autre
0.11791064590215683,-avant
-0.7535349130630493,-avec
0.05826494097709656,-avez
0.3354642689228058,-avoir
-0.5413980484008789,-bar
-0.9190731048583984,-bas
0.05826494097709656,-base
0.46977701783180237,-bien
0.05826494097709656,-boisson
-0.2720336616039276,-boîte
-1.1599628925323486,-bureau
0.3656671941280365,-capacité
0.7346676588058472,-car
0.41928473114967346,-carte
-0.49146154522895813,-celle
0.05826494097709656,-centre
-0.933143138885498,-certain
-1.0717928409576416,-certaine
-0.9968996047973633,-certainement
-1.4433369636535645,-chambre
-0.6061756610870361,-changement
-0.18662026524543762,-chauffage
-0.10404205322265625,-cheveu
-0.0285438671708107,-cheveux
0.05826494097709656,-chirurgie
0.06174292415380478,-cinq
-1.0748907327651978,-clé
0.051779165863990784,-combien
1.1585432291030884,-commande
-0.6812286376953125,-comme
-0.8381834030151367,-comment
0.13985273241996765,-commission
0.4994344115257263,-comparer
0.00296136736869812,-conception
1.1129977703094482,-condition
0.05826494097709656,-conforme
1.1735528707504272,-conférence
-0.2722945809364319,-consommation
0.050589315593242645,-construction
0.0727086216211319,-consultez
0.05826494097709656,-contient
0.05826494097709656,-contrôle
0.05826494097709656,-couleur
0.05826494097709656,-cour
0.05826494097709656,-coût
0.9526557922363281,-création
1.245309591293335,-crédits
-0.8041256666183472,-cuisine
0.06857778131961823,-date
-1.0851877927780151,-de
-0.17092205584049225,-de-
0.9699654579162598,-delà
1.0135117769241333,-demande
-0.21315529942512512,-depuis
0.05826494097709656,-description
0.05826494097709656,-dessous
-0.8144569396972656,-dessus
-1.626888632774353,-devant
1.259620189666748,-dimension
0.29925596714019775,-dire
0.05826494097709656,-direction
0.2157966047525406,-disant
0.1742856651544571,-dispositif
0.903144121170044,-dit
0.18323646485805511,-division
-0.5658735036849976,-document
0.05826494097709656,-donc
-0.668889045715332,-donner
0.0894223153591156,-dont
0.9295305013656616,-durer
0.07426279783248901,-dès
-0.4896726906299591,-déjeuner
0.05826494097709656,-démocrate
0.08143938332796097,-dépendance
0.05826494097709656,-dépense
-0.20478901267051697,-détail
-0.9812731742858887,-développement
0.05645259469747543,-développer
0.7411353588104248,-effet
0.05826494097709656,-efficacité
0.05826494097709656,-elle
-0.5753483772277832,-en
-0.29061660170555115,-en-1
0.01760038733482361,-encore
0.9173488616943359,-endotoxine
-1.2614738941192627,-enfants
-0.2982925474643707,-enfin
0.05826494097709656,-enregistrement
0.05826494097709656,-entièrement
-0.6597962379455566,-entre
-0.5978821516036987,-entrer
0.05826494097709656,-entretien
-0.5116845369338989,-entrée
0.05826494097709656,-environ
1.1894738674163818,-esprit
-0.14633026719093323,-est
1.095531702041626,-eurovision
0.2859265208244324,-excellent
0.11293082684278488,-exposition
-0.4368254244327545,-face
0.05826494097709656,-faciliter
-0.22519010305404663,-faire
0.05826494097709656,-favoriser
-0.8796974420547485,-fer
-0.138717919588089,-fil
0.05826494097709656,-financement
-0.4204769432544708,-fonction
-0.46055319905281067,-fonctionnement
0.2934000492095947,-force
0.3409857153892517,-formation
-0.43510785698890686,-forme
0.05826494097709656,-fournir
-0.3308291435241699,-fourniture
0.43433046340942383,-fête
0.05826494097709656,-gestion
0.47782599925994873,-gorge
0.4706748425960541,-grand
0.7738279104232788,-groupe
0.25724852085113525,-grâce
-0.312989205121994,-gérer
0.05826494097709656,-haut
-0.25805720686912537,-histoire
-0.7740180492401123,-homme
0.25497138500213623,-huit
-1.0233385562896729,-hébergement
0.8316562175750732,-hôtel
0.4271114766597748,-idéal
0.45619937777519226,-idéalement
0.05826494097709656,-il
-0.25596651434898376,-indépendamment
0.4304778575897217,-information
0.6454843282699585,-informer
0.05826494097709656,-inscrite
-0.5786354541778564,-installation
-0.11875754594802856,-instrument
0.40176767110824585,-international
0.8376142978668213,-intégration
0.05826494097709656,-ion
0.9535160064697266,-italien
1.2140018939971924,-jar
-0.7085680961608887,-je
0.005011200904846191,-jean
0.9059170484542847,-juste
0.05826494097709656,-la
-0.49077925086021423,-le
0.05826494097709656,-lecture
-0.7618743181228638,-lettre
-0.5610654354095459,-leur
0.6445361375808716,-lien
0.6807292699813843,-lit
0.05826494097709656,-location
0.2959064841270447,-logiciel
-2.4457876682281494,-là
-0.8353612422943115,-mai
-0.011797264218330383,-mail
-0.6602140665054321,-maintenant
0.7879751920700073,-matériel
-0.7936350107192993,-mer
-0.5353834629058838,-merci
1.1001639366149902,-mesure
-0.5488675832748413,-mettre
-0.25882822275161743,-midi
-0.7334451675415039,-mise
0.09911216795444489,-mobilier
-0.698271632194519,-modification
0.7717229127883911,-module
-1.323657751083374,-moi
0.20026619732379913,-monsieur
0.05826494097709656,-montage
0.505648136138916,-monter
-0.8918094635009766,-mère
-0.739727258682251,-même
-0.597581148147583,-ne
-0.7736790180206299,-nom
-0.5095787048339844,-non
-0.5203226804733276,-nord
-0.893388032913208,-notamment
0.05826494097709656,-note
-0.5804804563522339,-notre
-0.15060396492481232,-nouveau
0.05826494097709656,-nouvelle
-0.6344810724258423,-novembre
-0.32698574662208557,-objectif
0.367329478263855,-off
0.7389967441558838,-offrir
-1.6394120454788208,-on
0.05826494097709656,-ont
0.05826494097709656,-optimisation
-0.8223997354507446,-oracle
-1.304093837738037,-organisation
-0.2195330262184143,-orient
-0.8330608606338501,-ou
0.5277018547058105,-out
0.05826494097709656,-outil
0.37603145837783813,-outre
0.2575909495353699,-ouvre
0.76289963722229,-oxyder
0.05826494097709656,-paiement
0.10794869065284729,-pan
-0.2481185793876648,-par
0.7013334035873413,-parc
0.09836361557245255,-parce
0.49544402956962585,-parmi
0.05826494097709656,-participation
0.05826494097709656,-participer
-0.7295887470245361,-particulièrement
-0.8446943759918213,-pas
0.4270738661289215,-passage
-0.34964439272880554,-pension
-0.17841914296150208,-personne
0.36978691816329956,-personnel
-0.567479133605957,-perte
-0.5333585739135742,-petit
-0.03885364532470703,-petite
-0.19891217350959778,-peut
-1.0782535076141357,-peuvent
-0.010407879948616028,-pile
-0.2872076630592346,-piscine
-0.27306684851646423,-pièce
0.4882957935333252,-plage
-0.17352762818336487,-plan
0.05826494097709656,-planchers
0.8962733745574951,-plu
1.059020757675171,-plus
-0.947188138961792,-poix
0.16982333362102509,-porter
-0.4980309307575226,-possibilité
-0.29384276270866394,-pour
-1.0512890815734863,-pourquoi
0.5439745187759399,-premier
-0.9587392807006836,-prend
-0.8463766574859619,-prendre
-0.736204981803894,-principalement
-0.01706765592098236,-processus
0.5437272787094116,-production
-0.195539653301239,-produits
0.0990973711013794,-programme
0.4231255352497101,-projet
-0.4539389908313751,-promotion
0.05826494097709656,-promouvoir
-0.7359415292739868,-proposer
0.35083717107772827,-protection
-1.0463052988052368,-près
-0.6998550891876221,-préparation
0.8949024677276611,-présence
0.640762209892273,-présentation
0.6154053211212158,-présenter
-0.3689728379249573,-président
1.3527376651763916,-publication
0.05826494097709656,-qualité
-0.4180143475532532,-quand
0.7091602087020874,-que
0.14734873175621033,-quel
0.38414618372917175,-quelle
0.05826494097709656,-question
0.6869840621948242,-qui
0.6148706674575806,-rapide
0.605870246887207,-rapport
-0.12888020277023315,-recette
0.05826494097709656,-recherche
0.05402442812919617,-record
0.05826494097709656,-recouvrements
-0.1889014095067978,-remplir
0.934675931930542,-rencontre
0.466434508562088,-rend
0.45378684997558594,-rendez
0.4210297167301178,-rendre
0.5591956377029419,-renforcement
0.30722078680992126,-renforcer
0.754841685295105,-renoncent
0.05826494097709656,-ressource
0.1553659588098526,-ressourcer
0.30775049328804016,-restauration
0.339977890253067,-retrouver
0.05826494097709656,-réalisation
0.671384334564209,-réception
0.37076354026794434,-réduction
-0.007699064910411835,-référence
0.31744134426116943,-région
0.09030433744192123,-réparation
0.37063276767730713,-réserver
0.2218831479549408,-résolution
1.1005783081054688,-résultat
0.08773872256278992,-réunion
-0.38527563214302063,-réveillez
0.22239840030670166,-rôle
-0.7228683233261108,-salle
-0.23936375975608826,-salon
-1.33274507522583,-sans
-0.8874293565750122,-scolaire
-0.27483317255973816,-se
-0.3230430781841278,-secteur
0.42198899388313293,-selon
0.6897388696670532,-sept
0.05826494097709656,-service
-1.2066822052001953,-serviette
-0.37376704812049866,-seulement
-0.8073385953903198,-si
-0.698026180267334,-simple
0.48260200023651123,-site
0.05826494097709656,-société
-0.3334725797176361,-soit
0.05826494097709656,-sol
0.2748209238052368,-solution
-0.6719678640365601,-son
-0.37110769748687744,-sou
0.3901289105415344,-source
0.05826494097709656,-soutien
0.05826494097709656,-souvent
0.012384213507175446,-spécialement
1.017983078956604,-statistique
0.09617771208286285,-suite
-0.43977269530296326,-superficie
0.2174130231142044,-support
-0.015974760055541992,-sur
0.7375441789627075,-surtaxe
-0.8001635074615479,-surtout
0.19961921870708466,-symposium
0.05826494097709656,-syndicat
0.4961977005004883,-système
0.3988248407840729,-sélection
0.05826494097709656,-série
-0.06069919466972351,-tablette
0.05826494097709656,-taille
-0.17024299502372742,-temple
-0.7210842370986938,-température
-0.5145808458328247,-tenir
-0.22567346692085266,-tome
-0.7453638315200806,-ton
-0.21899673342704773,-tour
0.36456701159477234,-tournée
-0.2968335747718811,-tout
0.009904608130455017,-toute
0.7827208042144775,-transfert
-0.1544393002986908,-transformer
0.901031494140625,-transmission
0.05826494097709656,-tresse
0.05826494097709656,-trop
0.05826494097709656,-très
-0.7477881908416748,-tu
0.05826494097709656,-tuyau
1.1754815578460693,-type
-0.9244738817214966,-un
-0.7240947484970093,-une
0.4834500551223755,-union
0.026491403579711914,-utilisation
0.05826494097709656,-utiliser
0.05826494097709656,-valeur
0.007457666099071503,-vent
0.4846123158931732,-version
-0.3748927414417267,-veste
0.05826494097709656,-vidéo
0.937050461769104,-ville
0.05826494097709656,-visite
0.05826494097709656,-voir
0.05826494097709656,-vous
-0.36304545402526855,-voyage
0.02277463674545288,-vérification
0.2949824333190918,-y
-0.5353405475616455,-à
-0.48857495188713074,-âge
-0.8126293420791626,-également
0.2215241640806198,-élaboration
-0.6649634838104248,-électrique
0.05826494097709656,-évaluation
0.05826494097709656,-être
0.5151513814926147,.
-0.04313001036643982,.-
-1.0044639110565186,..
0.05826494097709656,...
-1.588815450668335,............
0.05826494097709656,..............
-1.5412187576293945,...............
-1.5067267417907715,................
-1.4957232475280762,.................
0.05826494097709656,..................
-1.47017240524292,...................
0.05826494097709656,....................
0.05826494097709656,.....................
-1.4170702695846558,......................
-1.30303156375885,..................................
-0.8072010278701782,0
-0.49603965878486633,"0,0"
1.3711435794830322,"0,0,0"
-0.0757351964712143,"0,0002"
0.22739893198013306,"0,0012"
0.05826494097709656,"0,027"
-0.1270531415939331,"0,038"
-0.3474648892879486,"0,040"
0.05826494097709656,"0,1"
-0.4796556532382965,"0,125"
0.4012829661369324,"0,2"
-0.07133375108242035,"0,25"
-0.8448928594589233,"0,272"
1.3988933563232422,"0,367"
1.1741684675216675,"0,383"
-0.013437561690807343,"0,4"
0.024121195077896118,"0,43"
0.8498203754425049,"0,450"
-0.09195585548877716,"0,49"
-0.8200663328170776,"0,50"
0.05826494097709656,"0,54"
-0.7311851978302002,"0,55"
-0.3795029819011688,"0,550"
0.2108970731496811,"0,6"
-0.0774492472410202,"0,621"
-0.3234984278678894,"0,68"
1.0639859437942505,"0,7"
0.759979248046875,"0,8"
0.37002918124198914,"0,86"
0.6030445098876953,"0,9"
0.4868447482585907,"0,900"
-0.09992003440856934,"0,94"
0.7774889469146729,"0,96"
0.05826494097709656,0-
1.0938258171081543,0-vitesse
0.05826494097709656,0.0
1.497626781463623,0.0.0.0
-0.24100199341773987,0.00004
0.05826494097709656,0.001122
-0.302139550447464,0.001139
-0.6371335983276367,0.00115
-0.7081737518310547,0.001176
0.05826494097709656,0.001204
-0.3223942816257477,0.00123
-0.49529388546943665,0.001234
-0.344527930021286,0.001244
-0.16129910945892334,0.001269
-0.10506139695644379,0.001283
-0.40864893794059753,0.001297
0.05826494097709656,0.001309
0.05826494097709656,0.001319
-0.4428624212741852,0.001331
-0.3777919411659241,0.001337
-0.37900111079216003,0.001406
-0.08548340201377869,0.00141
-0.29222893714904785,0.001447
-0.4037993252277374,0.001453
-0.30692997574806213,0.001465
-0.2502354085445404,0.001486
0.05826494097709656,0.0015
-0.7671941518783569,0.001535
-0.6244550943374634,0.001615
-0.10540390014648438,0.001622
-0.6206653118133545,0.001649
-0.3293471038341522,0.00169
0.05826494097709656,0.001735
-0.4666195213794708,0.001738
-0.32710596919059753,0.00174
-0.3716672658920288,0.001763
-0.5153013467788696,0.001788
-0.6553267240524292,0.001798
0.05826494097709656,0.001801
-0.34775713086128235,0.001812
-0.034272730350494385,0.001841
-0.34292683005332947,0.001884
-0.6939314603805542,0.001905
0.05826494097709656,0.001916
-0.5504244565963745,0.001985
0.05826494097709656,0.002027
0.05826494097709656,0.002068
-0.2979428172111511,0.002104
-0.2971034348011017,0.002107
-0.1270214319229126,0.002141
-0.307212233543396,0.002158
-0.38700971007347107,0.002197
-0.30149248242378235,0.002235
0.05826494097709656,0.002261
-0.6598443984985352,0.0023
-0.6354581117630005,0.002306
-0.6174259185791016,0.002326
-0.7408562898635864,0.002393
0.05826494097709656,0.002423
-0.7192487716674805,0.002496
0.05826494097709656,0.002552
0.05826494097709656,0.0027
-0.6556349992752075,0.002733
-0.3267371356487274,0.00285
-0.7183150053024292,0.0029
0.05826494097709656,0.003
-0.7302206754684448,0.0032
-0.7836697101593018,0.003366
-0.947909951210022,0.0034
-1.1404016017913818,0.003442
-1.1071252822875977,0.0035
-1.2154831886291504,0.004
-1.1582578420639038,0.0046
-1.4757384061813354,0.0047
0.05826494097709656,0.0049
-1.2727806568145752,0.005
-0.9377535581588745,0.0053
-1.2717137336730957,0.0055
-1.2988299131393433,0.006
-1.0745060443878174,0.0061
0.05826494097709656,0.0064
-1.400275707244873,0.0065
-1.190213680267334,0.0066
-1.353471279144287,0.0068
-1.250934362411499,0.0069
-1.4248926639556885,0.007
-1.3466510772705078,0.0073
-0.9603674411773682,0.0077
-1.3995180130004883,0.008
-1.2681701183319092,0.01
-1.0895377397537231,0.010
-0.8596146106719971,0.0152
-0.506510853767395,0.0159
-1.3109805583953857,0.016
-0.9792810678482056,0.021
-0.9247146844863892,0.023
-1.0111289024353027,0.0277
-0.3856603503227234,0.030
0.05826494097709656,0.031
-1.6412577629089355,0.043
-1.1959502696990967,0.044
-1.1388823986053467,0.045
-1.2482647895812988,0.048
0.05826494097709656,0.049
-0.3342396020889282,0.05
-0.7268471717834473,0.054
-1.0579495429992676,0.057
-0.9452852010726929,0.058
-0.5536994934082031,0.064
0.05826494097709656,0.075
-1.0042774677276611,0.076
-0.47953036427497864,0.08
-0.4678606688976288,0.082
-0.9883899688720703,0.085
0.05826494097709656,0.086
-0.9569265842437744,0.089
0.05826494097709656,0.093
-1.6912484169006348,0.094
-1.2169842720031738,0.097
-0.9347625970840454,0.098
-1.622619390487671,0.099
0.13116581737995148,0.1
-0.44234445691108704,0.10
0.05826494097709656,0.101
-0.9047951698303223,0.103
-0.6574845314025879,0.107
-0.568877100944519,0.108
-0.9874118566513062,0.109
0.05826494097709656,0.114
-0.6746172904968262,0.116
0.14382444322109222,0.118
0.23005244135856628,0.12
0.10861164331436157,0.122
0.18841326236724854,0.123
-0.294426292181015,0.125
-0.37015292048454285,0.127
-0.9477920532226562,0.129
0.023948509246110916,0.13
-0.2933734953403473,0.139
0.47950175404548645,0.145
0.6329377889633179,0.150
-0.19311794638633728,0.17
-0.08433067798614502,0.2
-0.33139103651046753,0.20
0.05826494097709656,0.200
-0.9363361597061157,0.249
0.7987270355224609,0.30
0.26355767250061035,0.35
0.9957418441772461,0.4.1
-0.36857903003692627,0.46
-0.1485413908958435,0.5
0.05826494097709656,0.50
0.287923127412796,0.53
0.290249764919281,0.60
1.0390194654464722,0.600
-0.6812492609024048,0.63
0.25619828701019287,0.64
0.5887373685836792,0.65
0.5722721815109253,0.69
-0.026299118995666504,0.7
-0.38451290130615234,0.7.2
-0.5019506216049194,0.700
-0.8833999633789062,0.75
0.05826494097709656,0.8
0.3234091103076935,0.800
1.428857684135437,0.9.64.273
1.3070753812789917,0.9.64.361
0.05826494097709656,0.9.68.1374
1.8223044872283936,0.9.68.1420
-0.32959672808647156,0.90
0.5980004072189331,0.92
0.5308747291564941,0.95
0.05826494097709656,0.97.2
-0.49454745650291443,0.981
0.05826494097709656,00
-0.49844470620155334,00-
0.05826494097709656,00-déclic
-0.40153881907463074,000
-0.0706050843000412,"000,00"
0.4741664230823517,000.-
0.05826494097709656,000.00
-0.00021301209926605225,0000
0.05826494097709656,0000-
-0.44544509053230286,00000
0.05826494097709656,00001
-0.45517709851264954,0000120073
-0.1825466752052307,00002
-0.36776813864707947,00003
0.03482414036989212,00004
0.05826494097709656,00006
0.9160062074661255,00007
-0.4571039378643036,00008
-0.11821639537811279,0001
0.5777757167816162,00011
-1.0888597965240479,00016
0.6383482217788696,00017
0.14355409145355225,00018
0.9237693548202515,00019
0.05826494097709656,0002
0.05826494097709656,00022
0.05826494097709656,00025
0.05826494097709656,00028
-0.6025547981262207,0003
-0.17692120373249054,00033
-0.5900537967681885,00036
0.3355884253978729,00039
0.22289137542247772,0004
-1.014301061630249,00042
0.05826494097709656,00046
-1.0072944164276123,0005
0.04376818239688873,00050
-0.44950786232948303,0006
-0.11449737846851349,0007
0.05826494097709656,0008
-0.41133955121040344,0009
0.09307679533958435,00099
0.05826494097709656,001
0.05826494097709656,0010
0.47190091013908386,00103
-0.6436620950698853,0012
-0.0034880340099334717,0013
0.6193429231643677,0014
-0.20255419611930847,0015
-0.6392381191253662,0016
-0.06033743917942047,00169
0.5283547043800354,0017
0.05826494097709656,0018
0.3289446532726288,0019
-0.06788316369056702,002
-0.6299545764923096,002-
-0.6454341411590576,0020
-0.25031614303588867,0022
-0.3967965543270111,0023
-0.18729695677757263,00236
0.05826494097709656,0024
1.2514114379882812,0025
0.6388940811157227,0028
0.05826494097709656,0029
-0.1253969371318817,003
-0.5691235065460205,003-
0.05826494097709656,0030
0.05826494097709656,0031
-0.046467386186122894,0032
-0.06685248017311096,0033
-0.45039018988609314,00334
-0.2483220100402832,0034
-0.6373311281204224,0035
-0.8586792945861816,0036
-0.546471357345581,0037
-0.23159125447273254,00372
0.05826494097709656,0038
1.0082670450210571,0039
-0.4154374897480011,004
-0.2464624047279358,0040
-1.0290981531143188,0042
-1.0628386735916138,0043
0.05826494097709656,0044
-0.00745643675327301,0045
-0.3611958920955658,0046
0.9642937183380127,0048
-0.4952797591686249,0049
-0.47353699803352356,005
0.07345370948314667,0050
-0.8235083818435669,0051
0.0618816614151001,00519
0.9826202392578125,0053
0.5467947721481323,0055
0.372721403837204,0055605
0.05826494097709656,0058
-0.24782514572143555,00588
-0.2577041983604431,0059
-0.027632415294647217,006
-0.14960142970085144,0060
0.40253958106040955,0061
-0.9388383626937866,0062
0.05826494097709656,0064
-0.15205171704292297,0067
-0.2011232078075409,0069
0.05826494097709656,007
0.05826494097709656,0071
-0.1792868673801422,0072
0.07075328379869461,0073
-0.23926714062690735,0074
0.05826494097709656,0075
0.05826494097709656,0076
0.7002211809158325,0077
0.8352264165878296,0078
0.7968970537185669,0079
0.15761622786521912,008
0.5143400430679321,0080
0.37208443880081177,0082
-0.25479671359062195,0083
0.3456646203994751,0084
0.03843844309449196,0085
-0.49170055985450745,0086
-0.12910997867584229,0087
0.4228152632713318,009
-0.2551685869693756,0092
0.8620138168334961,0093
0.05826494097709656,0094
0.05826494097709656,0096
0.05826494097709656,0097
0.33527040481567383,0098
0.05826494097709656,0099
-1.2669556140899658,01
-0.2985689640045166,01-
-1.4282615184783936,01.00
-0.02281966805458069,01.01.1999
-0.39234158396720886,01.01.2008
-0.3865197002887726,01.01.2015
-0.6366449594497681,01.04
0.05826494097709656,01.04.2010
-0.35673174262046814,01.04.2011
0.05826494097709656,01.040.35
-1.204419493675232,01.06
0.3875280022621155,01.06.2007
-1.0905191898345947,01.07
-0.026393771171569824,01.07.2007
1.0459002256393433,01.080.30
-1.1673264503479004,01.10
0.44555172324180603,01.10.1988
1.1417052745819092,01.100.20
1.0222687721252441,01.100.40
0.05826494097709656,01.11
0.5018982291221619,01.11.2012
0.05826494097709656,01.140.20
-0.846156120300293,010
0.5970388650894165,0100
0.05826494097709656,0101
-0.6995323896408081,0102
0.05826494097709656,0103
0.10472967475652695,0104
-0.4261719584465027,0105
-0.6596952676773071,011
0.7124191522598267,0110
0.33606988191604614,0111
0.05826494097709656,0112
0.3456348776817322,0113
0.27766674757003784,0114
-0.11800065636634827,0115
0.7640607357025146,0117
1.1628642082214355,0119
-0.3846583068370819,012
-0.7698854207992554,"012,50"
0.05826494097709656,0120
